"RecordType","CreationDate","UserIds","Operations","AuditData","ResultIndex","ResultCount","Identity","IsValid","ObjectState"
"ExchangeAdmin","12/2/2024 9:49:50 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T09:49:50"",""Id"":""1cf536ed-1089-4753-146e-08dd12b6aa34"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\7067046c-0ba9-450a-80db-c8e38f6acade"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\7067046c-0ba9-450a-80db-c8e38f6acade""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2021-04-01T17:04:25.0427328Z\"",\""ModifiedDateTime\"":\""2021-04-01T17:26:40.9284058Z\"",\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""475226c6-020e-4fb2-8a90-7a972cbfc1d4\""]}]},\""Users\"":{\""Include\"":[{\""Groups\"":[\""83b1ff64-0994-4930-b583-3fd4ecbf671c\""]}]}},\""Controls\"":[{\""Control\"":[\""Block\""]}],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 9:49:50 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""PowerAutomate""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""64a67367-e7f9-4095-a257-5ae6009f17f8""}","24","142","1cf536ed-1089-4753-146e-08dd12b6aa34","True","Unchanged"
"ExchangeAdmin","12/2/2024 9:49:50 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T09:49:50"",""Id"":""7ecd4c53-b0ab-4e6d-0279-08dd12b6aa46"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\31aa73db-e3b6-4669-ad5d-03cf1d6753f8"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\31aa73db-e3b6-4669-ad5d-03cf1d6753f8""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2024-01-20T02:26:20.9733424Z\"",\""TemplateId\"":\""4200930c-0da2-4e33-ca01-000000000004\"",\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 9:49:50 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Multifactor authentication for Microsoft partners and vendors""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""64a67367-e7f9-4095-a257-5ae6009f17f8""}","25","142","7ecd4c53-b0ab-4e6d-0279-08dd12b6aa46","True","Unchanged"
"ExchangeAdmin","12/2/2024 5:49:46 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T05:49:46"",""Id"":""1f6965a3-4f24-4236-e948-08dd129520a6"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\e2aa5a60-920e-4f2c-89a1-536c83bef3a0"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\e2aa5a60-920e-4f2c-89a1-536c83bef3a0""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2021-04-01T17:26:41.3834444Z\"",\""State\"":\""Disabled\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 5:49:46 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""18""},{""Name"":""DisplayName"",""Value"":""Default Policy""},{""Name"":""PolicyIdentifierString"",""Value"":""1\/20\/2024 2:26:21 AM""}],""RequestId"":""215e17eb-9f97-43f6-89b2-f93a65dc3a33""}","26","142","1f6965a3-4f24-4236-e948-08dd129520a6","True","Unchanged"
"ExchangeAdmin","12/2/2024 5:49:46 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T05:49:46"",""Id"":""fbf74fa3-0099-46a2-1236-08dd1295209d"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\31aa73db-e3b6-4669-ad5d-03cf1d6753f8"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\31aa73db-e3b6-4669-ad5d-03cf1d6753f8""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2024-01-20T02:26:20.9733424Z\"",\""TemplateId\"":\""4200930c-0da2-4e33-ca01-000000000004\"",\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 5:49:46 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Multifactor authentication for Microsoft partners and vendors""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""215e17eb-9f97-43f6-89b2-f93a65dc3a33""}","27","142","fbf74fa3-0099-46a2-1236-08dd1295209d","True","Unchanged"
"ExchangeAdmin","12/2/2024 5:49:46 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T05:49:46"",""Id"":""455b1d1c-ff14-4a8f-f306-08dd1295208b"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\7067046c-0ba9-450a-80db-c8e38f6acade"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\7067046c-0ba9-450a-80db-c8e38f6acade""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2021-04-01T17:04:25.0427328Z\"",\""ModifiedDateTime\"":\""2021-04-01T17:26:40.9284058Z\"",\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""475226c6-020e-4fb2-8a90-7a972cbfc1d4\""]}]},\""Users\"":{\""Include\"":[{\""Groups\"":[\""83b1ff64-0994-4930-b583-3fd4ecbf671c\""]}]}},\""Controls\"":[{\""Control\"":[\""Block\""]}],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 5:49:46 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""PowerAutomate""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""215e17eb-9f97-43f6-89b2-f93a65dc3a33""}","28","142","455b1d1c-ff14-4a8f-f306-08dd1295208b","True","Unchanged"
"ExchangeAdmin","12/2/2024 5:49:46 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T05:49:46"",""Id"":""25d4884e-76ad-459a-25ca-08dd12952072"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\b8a21f09-45c1-4d4b-b316-15daa9bd2ce6"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\b8a21f09-45c1-4d4b-b316-15daa9bd2ce6""},{""Name"":""PolicyDetails"",""Value"":""{\""DummyKnownNetworkPolicy\"":\""\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 5:49:45 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""6""},{""Name"":""DisplayName"",""Value"":""Known Networks List""},{""Name"":""PolicyIdentifierString"",""Value"":""10\/30\/2021 1:24:05 PM""}],""RequestId"":""215e17eb-9f97-43f6-89b2-f93a65dc3a33""}","29","142","25d4884e-76ad-459a-25ca-08dd12952072","True","Unchanged"
"ExchangeAdmin","12/2/2024 5:49:46 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T05:49:46"",""Id"":""9ab7d7fa-046a-49d2-81d2-08dd12952094"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\c4ba5983-59d5-4415-af4b-c7417203d4d7"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\c4ba5983-59d5-4415-af4b-c7417203d4d7""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2021-08-26T15:26:28.4876153Z\"",\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Groups\"":[\""7faf94e1-2ef7-4007-83fd-39187bc4c45f\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]}},\""Controls\"":[{\""Control\"":[\""RequireCompliantDevice\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 5:49:46 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Intune Users""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""215e17eb-9f97-43f6-89b2-f93a65dc3a33""}","30","142","9ab7d7fa-046a-49d2-81d2-08dd12952094","True","Unchanged"
"ExchangeAdmin","12/2/2024 5:49:45 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T05:49:45"",""Id"":""17b8c4b0-d9d0-47b7-d447-08dd12952067"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\acb11263-7f1c-402a-8fa3-122b0451a576"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\acb11263-7f1c-402a-8fa3-122b0451a576""},{""Name"":""PolicyDetails"",""Value"":""{\""CountryIsoCodes\"":[\""US\""],\""ApplyToUnknownCountry\"":false,\""CountryLookupMethod\"":0,\""ModifiedDateTime\"":\""2021-10-30T13:24:04.7160332Z\"",\""CreatedDateTime\"":\""2021-10-30T13:24:04.7160332Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 5:49:45 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""United States""},{""Name"":""PolicyIdentifierString"",""Value"":""1693bbc7-45fe-4d9e-a5a5-3982376fb11b""}],""RequestId"":""215e17eb-9f97-43f6-89b2-f93a65dc3a33""}","31","142","17b8c4b0-d9d0-47b7-d447-08dd12952067","True","Unchanged"
"ExchangeAdmin","12/2/2024 1:49:41 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T01:49:41"",""Id"":""a560e0ba-2292-47a6-3fea-08dd127396f7"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\e2aa5a60-920e-4f2c-89a1-536c83bef3a0"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\e2aa5a60-920e-4f2c-89a1-536c83bef3a0""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2021-04-01T17:26:41.3834444Z\"",\""State\"":\""Disabled\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 1:49:41 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""18""},{""Name"":""DisplayName"",""Value"":""Default Policy""},{""Name"":""PolicyIdentifierString"",""Value"":""1\/20\/2024 2:26:21 AM""}],""RequestId"":""788afcec-3d61-4a10-a97d-557ac8307b9a""}","32","142","a560e0ba-2292-47a6-3fea-08dd127396f7","True","Unchanged"
"ExchangeAdmin","12/2/2024 1:49:41 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T01:49:41"",""Id"":""08c092b8-1232-48d6-e79a-08dd127396ab"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\c4ba5983-59d5-4415-af4b-c7417203d4d7"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\c4ba5983-59d5-4415-af4b-c7417203d4d7""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2021-08-26T15:26:28.4876153Z\"",\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Groups\"":[\""7faf94e1-2ef7-4007-83fd-39187bc4c45f\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]}},\""Controls\"":[{\""Control\"":[\""RequireCompliantDevice\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 1:49:41 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Intune Users""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""788afcec-3d61-4a10-a97d-557ac8307b9a""}","33","142","08c092b8-1232-48d6-e79a-08dd127396ab","True","Unchanged"
"ExchangeAdmin","12/2/2024 1:49:41 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T01:49:41"",""Id"":""876fd5bd-1ef3-478e-4c75-08dd12739686"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\7067046c-0ba9-450a-80db-c8e38f6acade"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\7067046c-0ba9-450a-80db-c8e38f6acade""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2021-04-01T17:04:25.0427328Z\"",\""ModifiedDateTime\"":\""2021-04-01T17:26:40.9284058Z\"",\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""475226c6-020e-4fb2-8a90-7a972cbfc1d4\""]}]},\""Users\"":{\""Include\"":[{\""Groups\"":[\""83b1ff64-0994-4930-b583-3fd4ecbf671c\""]}]}},\""Controls\"":[{\""Control\"":[\""Block\""]}],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 1:49:40 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""PowerAutomate""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""788afcec-3d61-4a10-a97d-557ac8307b9a""}","34","142","876fd5bd-1ef3-478e-4c75-08dd12739686","True","Unchanged"
"ExchangeAdmin","12/2/2024 1:49:41 AM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2024-12-02T01:49:41"",""Id"":""1d68f08d-854b-4bb9-7d6e-08dd127396d1"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70f17e2d-f2fb-4070-b8ca-79ec420d211c"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""semperhunt.onmicrosoft.com\\31aa73db-e3b6-4669-ad5d-03cf1d6753f8"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""semperhunt.onmicrosoft.com"",""OriginatingServer"":""DM5PR08MB3626 (15.20.8182.018)"",""Parameters"":[{""Name"":""Identity"",""Value"":""semperhunt.onmicrosoft.com\\31aa73db-e3b6-4669-ad5d-03cf1d6753f8""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2024-01-20T02:26:20.9733424Z\"",\""TemplateId\"":\""4200930c-0da2-4e33-ca01-000000000004\"",\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""12\/2\/2024 1:49:41 AM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Multifactor authentication for Microsoft partners and vendors""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""788afcec-3d61-4a10-a97d-557ac8307b9a""}","35","142","1d68f08d-854b-4bb9-7d6e-08dd127396d1","True","Unchanged"
